Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
662,"Man PepsiCo loves to add 750g of sugar to a mixture of their existing flavors of sodas and call it a new flavor of dew or Pepsi... The flavors aren't good, they all just taste like sugar and artificial flavoring",1,"The flavors aren't good, they all just taste like sugar and artificial flavoring",1.0,0.0,0.0,0.0,1.0,0.0
663,"love island is ending, law school is starting again…summer is really over love island is over and law school starts soon, but summer isn’t over yet.",1,"love island is over and law school starts soon, but summer isn’t over yet.",0.0,1.0,0.0,0.0,0.0,0.0
664,"@jimcramer Yo jim I put my life savings in $didi at $16 as per your request now me and my family are eating MREs in full survival mode

What should I do? Jim I put some money and didi and lost some money and now am being forced to live below my usual means",1,Jim I put some money and didi and lost some money and now am being forced to live below my usual means,1.0,0.0,0.0,0.0,0.0,0.0
665,so many people pressed that italy won sorry eurovision belongs to the bisexuals now x #Eurovision eurovision belongs to everyone! ,1,eurovision belongs to everyone! ,1.0,0.0,0.0,0.0,0.0,0.0
666,As a woman I dont need hobbies dreams or goals cause I can spend all my time wondering why he didnt text back crying into a bag of doughnuts Women have more going on in their life than their romantic relationships.,1,Women have more going on in their life than their romantic relationships.,1.0,0.0,0.0,0.0,0.0,0.0
667,So staying up late was worth it..... 😪😩 Staying up late was not worth it.,1,Staying up late was not worth it.,1.0,0.0,0.0,0.0,0.0,0.0
668,"@TheSpursExpress @JBurtTelegraph I've done this to my employer too. I'm expecting we'll both get the same answer ""Football acts in such a strange way, with players asking for huge increases while already under a long contract""",1,"""Football acts in such a strange way, with players asking for huge increases while already under a long contract""",1.0,0.0,0.0,0.0,0.0,0.0
669,"Man-spider. The story of a spider who's bitten by a human and now has the powers of a human. Working in an office, wasting money on artisan coffee, and giving up his bus seat to a woman who turns out not to be pregnant, but just ""likes sandwiches you a-h*le"".
#IntoTheSpiderVerse Spiderman is so unrealistic. If a creature became more human, it would be incredibly boring",1,"Spiderman is so unrealistic. If a creature became more human, it would be incredibly boring",0.0,1.0,0.0,0.0,0.0,0.0
670,"@AmazonUK why does Alexa UK not get improvements like Guard, Adaptive Volume, Male voice? Should we pay less for the devices than the US equivalent? I wouldn't put it in a question and instead would state we should not pay the same as another country if the service is subpar.",1,I wouldn't put it in a question and instead would state we should not pay the same as another country if the service is subpar.,1.0,0.0,0.0,0.0,0.0,1.0
671,Bristol is absolutely littered with students!! Glad I never was one🙈 I was one of them once,1,I was one of them once,1.0,0.0,0.0,0.0,0.0,0.0
672,"@GeoffreyBrock6 @RevRichardColes Do you really believe  that? I'd put more faith in the giant pumpkin. Wait a minute, he is the giant pumpkin! Johnson.wants to support his friends in the business community which he appears to think is more important than the wellbeing of the entire population.",1,Johnson.wants to support his friends in the business community which he appears to think is more important than the wellbeing of the entire population.,1.0,0.0,0.0,0.0,0.0,0.0
673,What happened to unbiased journalism @SkyNews? Sky news is bias,1,Sky news is bias,1.0,0.0,0.0,0.0,0.0,1.0
674,"Oh wow, trolls really have a lot of time on there hands, jeez 🙄 they really don’t like getting banned #twitchtrolls i could say trolls dont like getting banned",1,i could say trolls dont like getting banned,1.0,0.0,0.0,0.0,0.0,0.0
675,"I’ve been laid off !! Nice:)) ""I can't believe I've been laid off. Super upset and nervous.""",1,"""I can't believe I've been laid off. Super upset and nervous.""",1.0,0.0,0.0,0.0,0.0,0.0
676,Lol at my life :) Hahah life isn't going my way.,1,Hahah life isn't going my way.,1.0,0.0,0.0,0.0,0.0,0.0
677,I love it when someone criticses my parenting then their adult son cuts his finger off with a knife and breaks his leg by falling off a bike Don't criticise me when your ADULT son can't ride a bike without falling off OR use a knife!,1,Don't criticise me when your ADULT son can't ride a bike without falling off OR use a knife!,1.0,0.0,0.0,0.0,0.0,0.0
678,I’m in Canada so like Happy 4rth? Still celebrating the Fourth of July in Canada!,1,Still celebrating the Fourth of July in Canada!,1.0,0.0,0.0,0.0,0.0,1.0
679,Anyone else wanna ruin me day x Can people stop ruining my day please,1,Can people stop ruining my day please,1.0,0.0,0.0,0.0,0.0,1.0
680,"Have the most balanced diet, a healthy balance of codeine, panadol and ibuprofen.... A diet of pain killers is not healthy or balanced ",1,A diet of pain killers is not healthy or balanced ,1.0,0.0,0.0,0.0,0.0,0.0
681,@devisridhar Do you know of any good chippies in the Crewe area? What are your qualifications in epidemiology?,1,What are your qualifications in epidemiology?,1.0,0.0,0.0,0.0,0.0,1.0
682,i love 6 hour panic attacks I don't like having 6-hour panic attacks.,1,I don't like having 6-hour panic attacks.,1.0,0.0,0.0,0.0,0.0,0.0
683,"@OldUnclePunch Yes, because we really have that sort of power. Why do brexity types always sound like they are all paranoid conspiracy therorists? We don’t have any influence to those in power. ",1,We don’t have any influence to those in power. ,1.0,0.0,0.0,0.0,0.0,0.0
684,@DarrkIt @iamspade_ ya need a carry hit me up im a octane main hit me up to play im an octane main,1,hit me up to play im an octane main,1.0,0.0,0.0,0.0,0.0,0.0
685,The numbers talking to me! It's as if the numbers are talking too me,1,It's as if the numbers are talking too me,0.0,1.0,0.0,0.0,0.0,0.0
686,"apparently it's the biggest ask on the planet to find decently priced sandals with an enclosed toe. PLEASE, INTERNET. I just want to have vaguely summery shoes that don't involve me having my toes out to the world at all times lmfaoo I'm finding it hard to buy affordable enclosed toe sandals on the internet.",1,I'm finding it hard to buy affordable enclosed toe sandals on the internet.,0.0,1.0,0.0,0.0,1.0,0.0
687,Ayeee it’s officially “I’m not even your girl” season 😛 I don’t belong to anybody until someone makes me change my Facebook status. ,1,I don’t belong to anybody until someone makes me change my Facebook status. ,1.0,0.0,0.0,0.0,0.0,0.0
688,Stop gatekeeping retirement living communities. I am mentally and spiritually ready to move in. Getting old is hard. I miss not having to worry about everything.,1,Getting old is hard. I miss not having to worry about everything.,0.0,1.0,0.0,0.0,0.0,0.0
689,Corsodyl failing to consider i like being a person who spits blood when they brush their teeth “For people who spit blood when they brush their teeth” is not a very catchy tagline,1,“For people who spit blood when they brush their teeth” is not a very catchy tagline,0.0,1.0,0.0,0.0,0.0,0.0
690,@c_j_mcburney Suspect there’s still room for you in the ground There's still plenty of space at the ground,1,There's still plenty of space at the ground,1.0,0.0,0.0,1.0,0.0,0.0
691,Pregnant and constantly crave KitKats. I literally have been living off of them for the past 4 months.  @KitKat_US I have been eating a lot of Kitkats lately! ,1,I have been eating a lot of Kitkats lately! ,0.0,1.0,0.0,0.0,1.0,0.0
692,"Packing to move house, and currently wondering why I had to pick such a heavy hobby? Like, why did I have to pick reading? Books are so heavy, my back hurts. Why couldn’t I have picked knitting? Yarn is light 🥲 “I wish books were lighter.”",1,“I wish books were lighter.”,0.0,1.0,0.0,0.0,0.0,0.0
693,"these two girls are on the beach in lawn chairs, i love shoobies I would say that shoobies are clueless and don't know how to properly spend time at the beach. ",1,I would say that shoobies are clueless and don't know how to properly spend time at the beach. ,1.0,0.0,0.0,0.0,0.0,0.0
694,"I'm literally out here trading eggs for potatoes

Day 1 in our new dystopian society is going well #coronavirusUK #coronavirus Day 1 in our new dystopian society is not going well",1,Day 1 in our new dystopian society is not going well,0.0,1.0,0.0,0.0,0.0,0.0
695,I do love it when my mum makes me spend my savings on beer 😒 I really hate it when my mum makes me give her my savings so she can buy beer.,1,I really hate it when my mum makes me give her my savings so she can buy beer.,1.0,0.0,0.0,0.0,0.0,0.0
696,School psych life if fun because you can feel like complete shit but chances are you have meeting that determines changes in a student’s education that’s bound by legal timelines and took coordination of 6 different schedules and you’re the only one who can run it It's hard being a school psychologist because you can feel like complete garbage but chances are you have a meeting that determines changes in a student's education that's bound by legal timelines and took coordination of 6 different schedules and you're the only one who can run it.,1,It's hard being a school psychologist because you can feel like complete garbage but chances are you have a meeting that determines changes in a student's education that's bound by legal timelines and took coordination of 6 different schedules and you're the only one who can run it.,0.0,1.0,0.0,0.0,0.0,0.0
697,Not only did I have to take care of covid patients last night but my charge nurse told me the covid scrubs make me look “unwantable”! Great! I can’t believe my charge nurse is judging how my scrubs look when I’m busy taking care of covid patients,1,I can’t believe my charge nurse is judging how my scrubs look when I’m busy taking care of covid patients,1.0,0.0,0.0,0.0,0.0,0.0
698,"@Rosievix @mouthwaite Well, illegal immigrants  categorically don’t get money from the government but why let a little thing like facts get in the way of a good bit of xenophobia... I'd end the sentence by saying ""but your xenophobia means that you have ignored the facts"".",1,"I'd end the sentence by saying ""but your xenophobia means that you have ignored the facts"".",0.0,1.0,0.0,0.0,0.0,0.0
699,"ever just peep fox to see what crazy tuck is saying? tonight, i am learning that fauci actually funded the creation of covid in a lab and is solely responsible for the pandemic ""Tonight they are saying""",1,"""Tonight they are saying""",1.0,0.0,0.0,0.0,0.0,0.0
700,I would do so much for people that would do absolutely nothing for me lol at least i know who my true friends are😀 no one does anything for me,1,no one does anything for me,1.0,0.0,0.0,0.0,0.0,0.0
701,"“I don’t really like partying” Oh is that why you’ve gone to parties twice in the last week? Because you just can’t stand it? Makes complete sense. I don't understand why you go out to so many parties, if you don't like parties.",1,"I don't understand why you go out to so many parties, if you don't like parties.",1.0,0.0,0.0,0.0,0.0,1.0
702,Wishing all the birthday sex on @laurabora620 today 🎂 https://t.co/JtP0FCvo9R Happy Birthday,1,Happy Birthday,1.0,0.0,0.0,0.0,0.0,0.0
703,"Yeah I’m following a lot of shows right now, the price is right is pretty good but season 1 is better than season 2 Stranger Things is pretty good but season 1 is better than season 2",1,Stranger Things is pretty good but season 1 is better than season 2,0.0,1.0,1.0,0.0,0.0,0.0
704,Elaine Quijano exhibits roughly the same amount of control over this debate as two rabbits do on their first date. Elaine Quijano lacks any control in moderating tonight’s debate. ,1,Elaine Quijano lacks any control in moderating tonight’s debate. ,1.0,0.0,0.0,0.0,0.0,0.0
705,"@barcacentre Unemployed and lazy that Messi guy 😂

(I'm being sarcastic guys, I'm warning you lol) How is someone so good still not with a team?",1,How is someone so good still not with a team?,1.0,0.0,0.0,0.0,0.0,0.0
706,"My poo is green, how festive. I have diarrhoea ",1,I have diarrhoea ,0.0,1.0,0.0,0.0,0.0,0.0
